dataset,model,randomseed,train_r2,test_r2,json
623_fri_c4_1000_10,LinearRegression(),3,0.2949791831494784,0.2791415299054715,
623_fri_c4_1000_10,LinearRegression(),4,0.320788170953483,0.2756031283612397,
623_fri_c4_1000_10,"Lasso(alpha=0.05, max_iter=100000)",0,0.2158202636375689,0.2778494382281481,
623_fri_c4_1000_10,"Lasso(alpha=0.05, max_iter=100000)",1,0.3049570818693561,0.2643143565544877,
623_fri_c4_1000_10,"Lasso(alpha=0.05, max_iter=100000)",2,0.2733691789251514,0.2444784526479584,
623_fri_c4_1000_10,"Lasso(alpha=0.05, max_iter=100000)",3,0.2572173499056303,0.2687220516295991,
623_fri_c4_1000_10,"Lasso(alpha=0.05, max_iter=100000)",4,0.2950887252566148,0.2642795120652508,
623_fri_c4_1000_10,RandomForestRegressor(n_estimators=200),0,0.975076572788218,0.8287446947050235,
623_fri_c4_1000_10,RandomForestRegressor(n_estimators=200),1,0.9773704195094578,0.8301095554290656,
623_fri_c4_1000_10,RandomForestRegressor(n_estimators=200),2,0.9750152502812276,0.808062243540656,
623_fri_c4_1000_10,RandomForestRegressor(n_estimators=200),3,0.9765538328974928,0.8537409097225256,
623_fri_c4_1000_10,RandomForestRegressor(n_estimators=200),4,0.9750171373697442,0.8365145225834817,
623_fri_c4_1000_10,GradientBoostingRegressor(n_estimators=200),0,0.9971633204997746,0.8707763935547863,
623_fri_c4_1000_10,GradientBoostingRegressor(n_estimators=200),1,0.9969236869466092,0.8766616108541321,
623_fri_c4_1000_10,GradientBoostingRegressor(n_estimators=200),2,0.99645942615844,0.8817092191825252,
623_fri_c4_1000_10,GradientBoostingRegressor(n_estimators=200),3,0.9979520256419856,0.8798258214337481,
623_fri_c4_1000_10,GradientBoostingRegressor(n_estimators=200),4,0.9973159344291632,0.8722084936963581,
628_fri_c3_1000_5,LinearRegression(),0,0.2972228101401891,0.2287480190972369,
628_fri_c3_1000_5,LinearRegression(),1,0.3298119572466069,0.235938315099821,
628_fri_c3_1000_5,LinearRegression(),2,0.282008144883216,0.2642778549238221,
628_fri_c3_1000_5,LinearRegression(),3,0.3012890729155468,0.2460973615121375,
628_fri_c3_1000_5,LinearRegression(),4,0.2694389115766973,0.265719842374516,
628_fri_c3_1000_5,"Lasso(alpha=0.05, max_iter=100000)",0,0.2313980503248019,0.2175751028078609,
628_fri_c3_1000_5,"Lasso(alpha=0.05, max_iter=100000)",1,0.3085780983531074,0.2340673407713266,
628_fri_c3_1000_5,"Lasso(alpha=0.05, max_iter=100000)",2,0.2488382351289405,0.235547936857205,
628_fri_c3_1000_5,"Lasso(alpha=0.05, max_iter=100000)",3,0.2734978924439173,0.2455107444954383,
628_fri_c3_1000_5,"Lasso(alpha=0.05, max_iter=100000)",4,0.2478659102219866,0.2300155891532875,
628_fri_c3_1000_5,RandomForestRegressor(n_estimators=200),0,0.9840027662089048,0.8701252985834184,
628_fri_c3_1000_5,RandomForestRegressor(n_estimators=200),1,0.9835339672577676,0.8763288406895781,
628_fri_c3_1000_5,RandomForestRegressor(n_estimators=200),2,0.9778080058981962,0.8699554911975602,
628_fri_c3_1000_5,RandomForestRegressor(n_estimators=200),3,0.9803069550622234,0.8581851723306827,
628_fri_c3_1000_5,RandomForestRegressor(n_estimators=200),4,0.9799545705796684,0.8818476987687589,
628_fri_c3_1000_5,GradientBoostingRegressor(n_estimators=200),0,0.9963527584043445,0.8972912604941996,
628_fri_c3_1000_5,GradientBoostingRegressor(n_estimators=200),1,0.996528323107318,0.9051962488943764,
628_fri_c3_1000_5,GradientBoostingRegressor(n_estimators=200),2,0.9963729653928972,0.9003321387014852,
628_fri_c3_1000_5,GradientBoostingRegressor(n_estimators=200),3,0.9964378799214832,0.9048013205505204,
628_fri_c3_1000_5,GradientBoostingRegressor(n_estimators=200),4,0.9951928778920248,0.9114269057580576,
banana,LinearRegression(),0,0.0018788382508728,0.0043061966973142,
banana,LinearRegression(),1,0.0219924009054525,0.0006749919356487,
banana,LinearRegression(),2,0.0018011933399112,-0.0016245365467055,
banana,LinearRegression(),3,0.0310837440681547,-0.0102901510699882,
banana,LinearRegression(),4,0.0157351968450143,-0.0032606513317527,
banana,"Lasso(alpha=0.05, max_iter=100000)",0,0.0,-0.001183115949471,
banana,"Lasso(alpha=0.05, max_iter=100000)",1,0.004366504490097,0.0010604767909123,
banana,"Lasso(alpha=0.05, max_iter=100000)",2,0.0,-0.0011831159494712,
banana,"Lasso(alpha=0.05, max_iter=100000)",3,0.0205892329009025,0.0020135474334028,
banana,"Lasso(alpha=0.05, max_iter=100000)",4,0.0045097385461756,-0.0027709888346154,
banana,RandomForestRegressor(n_estimators=200),0,0.937371218049035,0.6144536318684488,
banana,RandomForestRegressor(n_estimators=200),1,0.9490830399061032,0.6174425363526804,
banana,RandomForestRegressor(n_estimators=200),2,0.9410321302816902,0.5970300611324755,
banana,RandomForestRegressor(n_estimators=200),3,0.9484021165723108,0.6166435588939639,
banana,RandomForestRegressor(n_estimators=200),4,0.9561434294871796,0.5507324837972833,
banana,GradientBoostingRegressor(n_estimators=200),0,0.9661628109722672,0.5178907753640282,
banana,GradientBoostingRegressor(n_estimators=200),1,0.973192541492822,0.5331048234908495,
banana,GradientBoostingRegressor(n_estimators=200),2,0.9660761101467478,0.5467798837887535,
banana,GradientBoostingRegressor(n_estimators=200),3,0.9648221434543444,0.5226156824737349,
banana,GradientBoostingRegressor(n_estimators=200),4,0.9836253697906118,0.4453522403437868,
titanic,LinearRegression(),0,0.26281612597891,0.2416972296439019,
titanic,LinearRegression(),1,0.2158056915066902,0.2253776873756249,
titanic,LinearRegression(),2,0.2899300349293539,0.2021315545637015,
titanic,LinearRegression(),3,0.3273082434378823,0.2028689699550121,
titanic,LinearRegression(),4,0.1619803895961429,0.2398785386525209,
titanic,"Lasso(alpha=0.05, max_iter=100000)",0,0.162167801768824,0.1622458597219518,
titanic,"Lasso(alpha=0.05, max_iter=100000)",1,0.1145722059131545,0.1105095894147464,
titanic,"Lasso(alpha=0.05, max_iter=100000)",2,0.1654930887981176,0.1472817339391345,
titanic,"Lasso(alpha=0.05, max_iter=100000)",3,0.2276351509023018,0.1742523594001568,
titanic,"Lasso(alpha=0.05, max_iter=100000)",4,0.0426429490604993,0.0788468223243415,
titanic,RandomForestRegressor(n_estimators=200),0,0.8128418410056438,0.1868564273006937,
titanic,RandomForestRegressor(n_estimators=200),1,0.8118297600697562,0.1262703309995909,
titanic,RandomForestRegressor(n_estimators=200),2,0.8259092721983219,0.1482252002077265,
titanic,RandomForestRegressor(n_estimators=200),3,0.8267134477821713,0.1611621279687263,
titanic,RandomForestRegressor(n_estimators=200),4,0.7335499838469699,0.1938463698042178,
titanic,GradientBoostingRegressor(n_estimators=200),0,0.7788679665305289,0.1323085140820886,
titanic,GradientBoostingRegressor(n_estimators=200),1,0.7844018992768562,0.0240472208905004,
titanic,GradientBoostingRegressor(n_estimators=200),2,0.8134247301907997,0.1183989287964336,
titanic,GradientBoostingRegressor(n_estimators=200),3,0.7815426149640816,0.1603510236673769,
titanic,GradientBoostingRegressor(n_estimators=200),4,0.6806190673241042,0.1948025753976363,
1028_SWD,QM-11-bic,0,0.4306902719760938,0.3637908345833445,"{""program"": {""codes"": [""target"", ""add:2"", ""squared:1"", ""add:2"", ""add:2"", ""In5"", ""In9"", ""add:2"", ""In8"", ""In3"", ""In10"", ""sqrt:1"", ""multiply:2"", ""In10"", ""gaussian:2"", ""inverse:1"", ""squared:1"", ""In6"", ""In2"", ""In6"", ""inverse:1"", ""add:2"", ""gaussian:2"", ""In3"", ""add:2"", ""In2"", ""In7"", ""multiply:2"", ""add:2"", ""In6"", ""multiply:2"", ""multiply:2"", ""In9"", ""In4"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""linear:1"", ""sqrt:1""], ""data"": {}, ""qid"": 16}, ""params"": [{""scale"": 1.5, ""scale_offset"": 0.0, ""w"": -0.055216901224351564, ""bias"": 2.7986760856468855, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.6666666666666666, ""scale_offset"": 2.336, ""w"": 0.8080696170730893, ""bias"": -0.939360755044418, ""detect_scale"": 0}, {""scale"": 1.0, ""scale_offset"": 2.016, ""w"": 0.31712365022057704, ""bias"": 0.3491879649451254, ""detect_scale"": 0}, {}, {""scale"": 1.0, ""scale_offset"": 2.064, ""w"": 0.5225323395729858, ""bias"": -0.6791886476137098, ""detect_scale"": 0}, {""scale"": 0.6666666666666666, ""scale_offset"": 2.192, ""w"": 1.5344099084349985, ""bias"": -0.8996070018866485, ""detect_scale"": 0}, {""scale"": 1.0, ""scale_offset"": 2.092, ""w"": -2.2351175779947776, ""bias"": -1.7904190723506919, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""squared:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1029_LEV,QM-11-bic,0,0.6296942201526741,0.5355073753432844,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""In1"", ""add:2"", ""In3"", ""In2"", ""In4"", ""In3"", ""gaussian:2"", ""In1"", ""gaussian:2"", ""tanh:1"", ""In4"", ""inverse:1"", ""log:1"", ""In3"", ""In4"", ""In2"", ""In1"", ""inverse:1"", ""squared:1"", ""multiply:2"", ""sqrt:1"", ""In1"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""exp:1"", ""gaussian:2"", ""multiply:2"", ""In3""], ""data"": {}, ""qid"": 21}, ""params"": [{""scale"": 2.0, ""scale_offset"": 0.0, ""w"": 0.25421294031221153, ""bias"": 0.9281581119058899, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5, ""scale_offset"": 1.64, ""w"": 1.1119332007663572, ""bias"": 0.16719516464927023, ""detect_scale"": 0}, {}, {""scale"": 0.5, ""scale_offset"": 2.196, ""w"": 0.5770565611188574, ""bias"": 1.6606299273862213, ""detect_scale"": 0}, {""scale"": 0.5, ""scale_offset"": 1.9, ""w"": 1.7489727314332855, ""bias"": -0.3241175291167519, ""detect_scale"": 0}, {""scale"": 0.5, ""scale_offset"": 1.968, ""w"": 0.8140498586158081, ""bias"": -1.7010309554409075, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1030_ERA,QM-11-bic,0,0.3463975666528908,0.3696281916431058,"{""program"": {""codes"": [""target"", ""add:2"", ""tanh:1"", ""add:2"", ""add:2"", ""in1"", ""in2"", ""in3"", ""in4"", ""in3"", ""in4"", ""in2"", ""in4"", ""exp:1"", ""gaussian:2"", ""in4"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""in1"", ""in2"", ""in3"", ""in4"", ""multiply:2"", ""in3"", ""linear:1"", ""add:2"", ""multiply:2"", ""add:2"", ""gaussian:1"", ""in2"", ""in4"", ""multiply:2"", ""multiply:2"", ""add:2""], ""data"": {}, ""qid"": 19}, ""params"": [{""scale"": 4.0, ""scale_offset"": 0.0, ""w"": -0.536433922226804, ""bias"": 1.6220709230483659, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.14285714285714285, ""scale_offset"": 7.344, ""w"": -0.6887634639017947, ""bias"": 1.0567125668556623, ""detect_scale"": 0}, {""scale"": 0.14285714285714285, ""scale_offset"": 6.428, ""w"": -1.1134315953821556, ""bias"": -0.9431435871538345, ""detect_scale"": 0}, {""scale"": 0.15384615384615385, ""scale_offset"": 6.68, ""w"": -0.6141135362806454, ""bias"": 0.3813608575297628, ""detect_scale"": 0}, {""scale"": 0.14285714285714285, ""scale_offset"": 6.248, ""w"": -0.2115644953263757, ""bias"": 0.8123121949422121, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""tanh:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1191_BNG_pbc,QM-11-bic,0,0.3901222275126013,0.258891019801471,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""tanh:1"", ""add:2"", ""Z5"", ""Z17"", ""add:2"", ""D"", ""Z10"", ""Z8"", ""Z7"", ""exp:1"", ""multiply:2"", ""Z10"", ""add:2"", ""Z6"", ""gaussian:2"", ""multiply:2"", ""Z1"", ""squared:1"", ""add:2"", ""Z5"", ""Z9"", ""Z10"", ""gaussian:2"", ""gaussian:2"", ""Z3"", ""multiply:2"", ""Z10"", ""Z12"", ""add:2"", ""Z10"", ""multiply:2"", ""Z17"", ""inverse:1"", ""Z4"", ""gaussian:1"", ""log:1""], ""data"": {}, ""qid"": 21}, ""params"": [{""scale"": 2223.1652793884277, ""scale_offset"": 0.0, ""w"": -0.2853260839592312, ""bias"": 1.1169233869886968, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 2.0, ""scale_offset"": 0.344, ""w"": -0.9166929642055722, ""bias"": -0.6806272765945313, ""detect_scale"": 0}, {""scale"": 0.6666666666666666, ""scale_offset"": 1.196, ""w"": -1.6638741360766232, ""bias"": 2.128720361017912, ""detect_scale"": 0}, {}, {""scale"": 2.0, ""scale_offset"": 0.632, ""w"": -0.5718646513990896, ""bias"": 1.0136772501233007, ""detect_scale"": 0}, {""scale"": 1.0149672621766372, ""scale_offset"": 3.511756216049194, ""w"": -0.9458659629630318, ""bias"": 0.5776248816518191, ""detect_scale"": 0}, {""scale"": 0.0659466528988505, ""scale_offset"": 3.6972870316505433, ""w"": 0.8023674022007734, ""bias"": -1.2811847187920908, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""tanh:1"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1193_BNG_lowbwt,QM-11-bic,0,0.6034402766461779,0.5357998453301998,"{""program"": {""codes"": [""target"", ""add:2"", ""LOW"", ""multiply:2"", ""RACE"", ""add:2"", ""FTV"", ""SMOKE"", ""PTL"", ""LOW"", ""add:2"", ""sqrt:1"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""LOW"", ""multiply:2"", ""FTV"", ""gaussian:1"", ""multiply:2"", ""LOW"", ""gaussian:2"", ""gaussian:2"", ""gaussian:2"", ""RACE"", ""gaussian:1"", ""add:2"", ""gaussian:2"", ""gaussian:2"", ""HT"", ""gaussian:1"", ""linear:1""], ""data"": {}, ""qid"": 5}, ""params"": [{""scale"": 1680.4911804199219, ""scale_offset"": 0.0, ""w"": -0.23403907479137015, ""bias"": 1.690358186220026, ""detect_scale"": 0}, {}, {""scale"": 2.0, ""scale_offset"": 0.332, ""w"": 1.3441247742298068, ""bias"": 0.05936952567623925, ""detect_scale"": 0}, {}, {""scale"": 1.0, ""scale_offset"": 1.388, ""w"": 0.5543106204409732, ""bias"": 0.3531247402206476, ""detect_scale"": 0}, {}, {""scale"": 0.5, ""scale_offset"": 1.112, ""w"": -0.668131000177802, ""bias"": -0.8590400921925209, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.472, ""w"": 0.5332323968303451, ""bias"": 0.15266727900924873, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1196_BNG_pharynx,QM-11-bic,0,0.5566439273079571,0.4045120646111582,"{""program"": {""codes"": [""target"", ""tanh:1"", ""add:2"", ""add:2"", ""Condition"", ""inverse:1"", ""T"", ""Status"", ""Grade"", ""Status"", ""Condition"", ""multiply:2"", ""gaussian:2"", ""gaussian:2"", ""tanh:1"", ""Inst"", ""T"", ""gaussian:2"", ""add:2"", ""add:2"", ""linear:1"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""Status"", ""T"", ""add:2"", ""sqrt:1"", ""gaussian:2"", ""Age"", ""inverse:1"", ""N"", ""gaussian:1"", ""Age"", ""add:2"", ""log:1"", ""linear:1""], ""data"": {}, ""qid"": 15}, ""params"": [{""scale"": 971.4780521392822, ""scale_offset"": 0.0, ""w"": -0.41676357021212945, ""bias"": 0.7647894451368427, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5, ""scale_offset"": 0.436, ""w"": 2.72194631995514, ""bias"": 1.0732062116538632, ""detect_scale"": 0}, {}, {""scale"": 0.6666666666666666, ""scale_offset"": 1.016, ""w"": 2.241539010907652, ""bias"": -1.0170134063466463, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.3, ""w"": -1.8633027798378519, ""bias"": -0.18825330573369145, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""tanh:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""inverse:1"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1199_BNG_echoMonths,QM-11-bic,0,0.4511519737018105,0.3917594404412987,"{""program"": {""codes"": [""target"", ""tanh:1"", ""add:2"", ""add:2"", ""add:2"", ""wall_index"", ""alive_at_1"", ""still_alive"", ""pericardial"", ""wall_score"", ""gaussian:2"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""squared:1"", ""wall_index"", ""lvdd"", ""multiply:2"", ""still_alive"", ""exp:1"", ""add:2"", ""multiply:2"", ""add:2"", ""add:2"", ""tanh:1"", ""age"", ""add:2"", ""alive_at_1"", ""squared:1"", ""multiply:2"", ""age"", ""log:1"", ""alive_at_1"", ""alive_at_1"", ""multiply:2"", ""gaussian:2"", ""gaussian:2"", ""epss""], ""data"": {}, ""qid"": 14}, ""params"": [{""scale"": 28.268534690141678, ""scale_offset"": 0.0, ""w"": 0.5013367126140164, ""bias"": 0.6396478179890246, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 1.184865694939113, ""scale_offset"": 1.344481339931488, ""w"": -0.7719596378885284, ""bias"": -1.1898182403144548, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.176, ""w"": -0.8597548441407695, ""bias"": 0.9632720683998631, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.304, ""w"": -1.848995978618489, ""bias"": 1.212432565882211, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.204, ""w"": -1.4950363281432648, ""bias"": 0.6930804804510132, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""tanh:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1201_BNG_breastTumor,QM-11-bic,0,0.091290672466111,0.0055791134559199,"{""program"": {""codes"": [""target"", ""squared:1"", ""add:2"", ""deg-malig"", ""inv-nodes"", ""exp:1"", ""inv-nodes"", ""tanh:1"", ""multiply:2"", ""add:2"", ""inv-nodes"", ""gaussian:2"", ""deg-malig"", ""multiply:2"", ""exp:1"", ""breast"", ""breast-quad"", ""irradiation"", ""breast"", ""multiply:2"", ""sqrt:1"", ""add:2"", ""breast"", ""recurrence"", ""multiply:2"", ""multiply:2"", ""add:2"", ""recurrence"", ""age"", ""node-caps"", ""gaussian:2"", ""log:1"", ""deg-malig""], ""data"": {}, ""qid"": 6}, ""params"": [{""scale"": 26.405202627182007, ""scale_offset"": 0.0, ""w"": -0.13895981359488385, ""bias"": 1.0966997193838675, ""detect_scale"": 0}, {}, {}, {""scale"": 1.0, ""scale_offset"": 1.148, ""w"": -1.229463260535976, ""bias"": -1.6196162610780624, ""detect_scale"": 0}, {""scale"": 0.11764705882352941, ""scale_offset"": 3.124, ""w"": 0.5142002704412345, ""bias"": 1.4154787351270741, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""squared:1"", ""add:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
1203_BNG_pwLinear,QM-11-bic,0,0.6324008233685836,0.545141291901521,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""a2"", ""multiply:2"", ""add:2"", ""a5"", ""a6"", ""a1"", ""a3"", ""a5"", ""gaussian:2"", ""add:2"", ""add:2"", ""a7"", ""gaussian:2"", ""tanh:1"", ""inverse:1"", ""a9"", ""a7"", ""gaussian:2"", ""multiply:2"", ""a10"", ""gaussian:2"", ""add:2"", ""a9"", ""a9"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""add:2"", ""a2"", ""a1"", ""multiply:2"", ""gaussian:2"", ""sqrt:1"", ""a7"", ""add:2"", ""a6""], ""data"": {}, ""qid"": 15}, ""params"": [{""scale"": 9.117787837982178, ""scale_offset"": 0.0, ""w"": 0.7396545386412358, ""bias"": -0.2510559635283247, ""detect_scale"": 0}, {}, {}, {""scale"": 1.0, ""scale_offset"": -0.232, ""w"": 0.13036684884815256, ""bias"": 0.8659846796582314, ""detect_scale"": 0}, {}, {}, {""scale"": 1.0, ""scale_offset"": 0.072, ""w"": -0.7540046049886423, ""bias"": 1.3707341673292541, ""detect_scale"": 0}, {""scale"": 1.0, ""scale_offset"": 0.12, ""w"": -0.5409813067997725, ""bias"": 0.1246646912550168, ""detect_scale"": 0}, {""scale"": 1.0, ""scale_offset"": 0.136, ""w"": -0.29032069173130787, ""bias"": -0.32173675132955015, ""detect_scale"": 0}, {""scale"": 1.0, ""scale_offset"": -0.144, ""w"": 0.24604408986859355, ""bias"": 0.7592786492600414, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
